"Name","GUID","Type"
"NAT_2_A4_The Bad Bloom","908596ba-d2f0-486c-8974-bb648d9d7f2e","SkillInfo"
"NAT_2_P1_Pack Hunter II","ab4cf5ab-6924-4cda-ab47-93735e785c77","SkillInfo"
"NAT_2_P2_Adaptation II","842ef055-44d4-4138-9b0b-48b8c1533b7d","SkillInfo"
"NAT_2_P3_Beast Master II","e7bbab62-2417-45c7-8092-f8c66224c48b","SkillInfo"
"NAT_2_P3_Thorns II","9beb543c-26f0-4d7b-b460-446e6b313fad","SkillInfo"
"NAT_3_A1_Nature Summoning II","116424f8-8a0e-409e-aeac-9a8312023a40","SkillInfo"
"NAT_3_A1_Nature Summoning II [Pack Summoning]","fa759183-6200-4e4d-b8c0-943ff4653f69","SkillInfo"
"NAT_3_A1_Stun Spores","e1f5f37a-b0ef-4927-8de9-75fbc6bf3ff3","SkillInfo"
"NAT_3_A3_Shapeshift Werewolf","2f245847-7abb-48d2-b66f-d6767ea45c45","SkillInfo"
"NAT_3_A4_The Good Bloom","27ad00f4-b115-4779-83e0-85781933df47","SkillInfo"
"NAT_3_P1_Bristles","224c1d93-c089-45b8-94f8-6d5e5b5fa11e","SkillInfo"
"NAT_3_P2_Contagion","f1f19d21-64b5-4e2a-80f9-3e7a29525945","SkillInfo"
"NAT_3_P3_Skin Walker","fd4cfa68-ad42-4f5b-9231-73f7ae16a806","SkillInfo"
"NAT_4_A1_Mass Entangle","2112128e-960f-4661-aebb-a50dc4d7760c","SkillInfo"
"NAT_4_A1_Rage Spores","b61ec73e-7b98-4e01-813b-a2367bb97857","SkillInfo"
"NAT_4_A1_Sleep Spores","0e87e9e4-69a1-4ef4-84d8-e42a2af3017b","SkillInfo"
"NAT_4_A4_Rainstorm","b34e04df-711b-4303-8add-54f513cc1b72","SkillInfo"
"NAT_4_P1_Circle of Life","d2b61bb2-f017-4234-bf38-b67d20e7bbbc","SkillInfo"
"NAT_4_P2_Natural Selection","b6624501-e38b-461c-8180-5522f2e49f30","SkillInfo"
"NAT_4_P3_Call of the Wild","6161d951-49a1-485f-9e07-6fb3ea723f00","SkillInfo"
"NAT_5_A1_Nature Summoning III","3096d08b-a4d2-4954-8930-c202fa3b0699","SkillInfo"
"NAT_5_A1_Nature Summoning III  [Pack Summoning]","ab8d11da-31e3-4cc9-a4d1-ce5f5e695afa","SkillInfo"
"NAT_5_A3_Mind Blossom","45041cfc-d8ba-4c87-8b9b-7ee36daab732","SkillInfo"
"NAT_5_A3_Shapeshift Dragonkin","2446d269-e869-4479-b35e-c93d58a09386","SkillInfo"
"NAT_5_A3_Shapeshift Greater Werewolf","b2d332e5-4980-4a00-af0c-3958e4e22ca3","SkillInfo"
"NAT_5_A4_Titan Bloom","ea930abb-1071-4f58-b667-1bde3627c5d0","SkillInfo"
"NAT_5_P1_Ecosystem","729b89f8-f570-4da4-8623-896bd677f02d","SkillInfo"
"NAT_5_P2_Evolution","8554865a-c039-43b9-8cc4-877d4cb1a4b2","SkillInfo"
"Necronomicon","520b1140-b677-4d93-9a73-32befab884b8","SkillInfo"
"Necronomicon Death","1c6cc2a9-0f7e-44d0-bb6a-0e02d3e88155","SkillInfo"
"NonCritDamage","1c5bb7ce-acd3-4470-acd4-c172b8c65b93","CharacterAttribute"
"OldExperience","418baef3-6947-4408-b17d-1ba23d1fd593","CharacterAttribute"
"OnePunchMonkValue","ce0e7863-ad44-45b8-b904-a8bfda493d3b","CharacterVariableAttribute"
"OpportunityAttack","4f117a96-3607-4725-989c-ed6a4cee56dd","CharacterAttribute"
"OpportunityAttackDamageMod","36782c75-7b7f-416d-b3eb-e5c6774d12f7","CharacterAttribute"
"OpportunityAttackDamageModFromReflex","42b8a9cf-08c3-4158-af1a-ceedc4505693","CharacterAttribute"
"OpportunityAttackImmunity","93a521b6-ac59-41ce-be34-1cc66b7b5859","CharacterAttribute"
"Overload","4bbea4be-6781-4961-8172-4456d85df3af","CharacterAttribute"
"PainSuppressionValue","1770265a-1e92-4fc3-9cc5-4fff3e170d7e","CharacterVariableAttribute"
"Paralyzing Sting","ef57371c-316e-454e-a15f-cc67f0391a19","SkillInfo"
"Perfect Rage","56886cce-48f8-4a0c-9b3c-e148c07b8fba","SkillInfo"
"PerHexRangeDamageBonus","d5a8da2d-8fef-45bc-8887-22e72a81ed1d","CharacterAttribute"
"PerHexRangeDamageInverseBonus","d9b4add6-7e85-4c2c-8f66-0890e00aa602","CharacterAttribute"
"PersistantSummoner","9895d52c-a8c3-4de5-955d-5b646dbbd9b6","CharacterAttribute"
"Petrify","5963eb40-a024-4d26-835c-4d2d9881b166","SkillInfo"
"PhysicalBlock","f8bf33f8-0d17-4acd-bd3a-ed0e095baa06","CharacterVariableAttribute"
"PhysicalShield","fe7cf4a5-9da8-4147-bebe-ccef21541172","CharacterVariableAttribute"
"Poison Bolt","21057f9e-2492-497c-adab-fb0314757b38","SkillInfo"
"PoisonDamage","5530c8bc-deba-491b-8a98-bbf0c1b0a5e7","CharacterAttribute"
"QuickDraw","65d3cf9d-8e2f-4638-9c0e-ec627f8f4301","CharacterAttribute"
"QuickDrawValue","5bf95ff6-b6cc-46da-84fc-a9c13d6109fc","CharacterVariableAttribute"
"QuickHands","64e10f7e-8ab6-4322-965f-ef0ff6ba2bf7","CharacterAttribute"
"Raise Iron Golem","ee512cf8-e555-480b-ba29-10f5d837ce31","SkillInfo"
"Raise Servant of Abaddon","8e3fc883-c317-495a-ab69-9fa412356c10","SkillInfo"
"RangeAdder","e9f04e48-f1a7-4888-970c-995d1f5dbb47","CharacterAttribute"
"RangeAdderBasic","c379f070-10bf-40f3-9eb0-f67b2087bbd2","CharacterAttribute"
"RangeAdderCold","6fe1718b-2b20-4e26-8a43-b07c78d805ca","CharacterAttribute"
"RangeAdderFire","666cfece-e065-4556-ab0e-be7afb66030b","CharacterAttribute"
"RangeAdderHealing","60586350-e4ff-4449-a3e0-f161d14a3462","CharacterAttribute"
"RangeAdderLightning","af571f16-9671-4bc9-944f-5bfaa5e03133","CharacterAttribute"
"RangeAdderPhysical","45358ec3-4ce9-48fa-b32d-4d048708df8e","CharacterAttribute"
"RangeAdderShadow","5b6e8e99-0516-457d-a874-07fa53c49264","CharacterAttribute"
"RangeTypeAdderMelee","6131bfa8-2c12-4f9e-ab68-d842c244415a","CharacterAttribute"
"RangeTypeAdderRanged","4b71b7a3-3c39-4a1f-aeed-f1af2c835a40","CharacterAttribute"
"RecentlyHasted","5fa913f4-9747-4881-aac5-60c02babb7dd","CharacterAttribute"
"Recharge","4ed299c8-3443-47a2-b23e-378e20d713ea","CharacterAttribute"
"Recovery","03377c57-1791-4652-8a00-d13ed2f46439","CharacterAttribute"
"Reflex","cdde48cb-b098-41be-8848-eb15f927df55","CharacterAttribute"
"ReflexBase","d19f1e26-3c80-4b4c-a9bf-214246d62ee1","CharacterAttribute"
"RefundManaChance","c67ba9c0-0b35-4ee3-95fa-acfdff95a72e","CharacterAttribute"
"Resilience","b79e6960-9c40-4535-b125-ff81fb763797","CharacterAttribute"
"ResistCold","a57199fd-bb43-4a8b-9727-f49469447953","CharacterAttribute"
"ResistDivine","c48ce66e-5b3b-4e21-8a18-1242c15e86e6","CharacterAttribute"
"ResistElementalSummon","c5d8b05f-cf62-44a3-8547-f0960eebfd81","CharacterAttribute"
"ResistFire","4bece0f1-621e-43f1-ba15-16e03a87f9ea","CharacterAttribute"
"ResistLightning","2496edf9-a5dc-4b4e-a53d-d112ac13a8d2","CharacterAttribute"
"ResistPhysical","f3a23f4f-b98f-49ad-b6b0-4cbd69b8f8b3","CharacterAttribute"
"RNG_1_A1_Rally","48ff5e95-e3c3-486f-9fc6-4994863a4316","SkillInfo"
"RNG_1_A2_Companion Raven (Legacy)","9548b4e1-395d-4f23-aff7-1ec02baedc2b","SkillInfo"
"RNG_1_A2_Tranquilizing Shot","1222b5d5-eec6-4f95-813a-378eac88409d","SkillInfo"
"RNG_1_A3_Crippling Shot","d307e047-44c0-4d0c-bc76-7662355eb4b3","SkillInfo"
"RNG_1_A4.5_Tracker's Mark","e58297e3-95fa-4468-bf0a-e89f3df7bb80","SkillInfo"
"RNG_1_P1_Eagle Eye","26e3de52-772d-4e8f-ab74-818942861795","SkillInfo"
"RNG_1_P2_Survivalist I","e1b88501-223b-477a-9976-fc93ed843da5","SkillInfo"
"RNG_1_P3_Beast Master I (Legacy)","f22f6abc-b3e8-47bc-9bc9-10a9901b0dd3","SkillInfo"
"RNG_1_P3_Huntsman I","79634379-8bcb-43b0-b3f6-b385e11ed93b","SkillInfo"
"RNG_2_A1_Relocate","b1774775-9065-45eb-a5ff-056af7908100","SkillInfo"
"RNG_2_A2.66_Pinning Shot","ff0060f6-075a-4a9e-a6dd-70d98563f14a","SkillInfo"
"RNG_2_A3.33_Bleeding Shot","0b3345ec-9efb-4097-b674-73b0ae381105","SkillInfo"
"RNG_2_A4.17_Stalker's Mark","043b48ce-e6b3-4ba0-9258-e4d06f46b82b","SkillInfo"
"RNG_2_A4.88_Bounty Hunter's Mark","b05f44e2-e9aa-435a-b29d-b1012a42b466","SkillInfo"
"RNG_2_P1_Precision I","4f60a338-6cc9-462d-a5c5-9331541b189b","SkillInfo"
"RNG_2_P2_Survivalist II","f92fd989-34d3-45cd-8adc-93b79969db03","SkillInfo"
"RNG_2_P3_Beast Master II (Legacy)","6669e65c-dd80-4374-8c7c-7eaa0ada8220","SkillInfo"
"RNG_2_P3_Disengage","df437fe6-f5be-45db-90d0-13b0dcc50f65","SkillInfo"
"RNG_2_P3_Huntsman II","6cc0036b-d5fc-45b1-b541-e044ff756c47","SkillInfo"
"RNG_3_A1_Long Shot","ed48796f-b3ca-4eaa-a860-d5adc5c0e911","SkillInfo"
"RNG_3_A2_Volley","d23c2fb6-5630-4e11-bbb7-8f03ea859596","SkillInfo"
"RNG_3_A3_Blasting Shot","d080974f-ceb6-4fde-ab75-c41ba8d3b8e5","SkillInfo"
"RNG_3_A3_Companion Wolf (Legacy)","cc69f834-8fb6-41bb-a009-540567d1954f","SkillInfo"
"RNG_3_P1_Precision II","c1669e65-8249-4494-9b7d-975327d82550","SkillInfo"
"RNG_3_P2_Quick Hands","85a9b32a-7c27-45fa-b38f-5da5e5c9a7b8","SkillInfo"
"RNG_3_P4_Ranger's Gift I","c122eadb-7328-495b-a8c8-bec507469119","SkillInfo"
"RNG_3_P5_Patient Hunter","06d9233a-e381-4819-9b53-f37a39026e86","SkillInfo"
"RNG_4_A1_Sniper Shot","cd771d71-a7f0-4728-8c86-f105be62ea90","SkillInfo"
"RNG_4_A2_Called Shot","931e74d0-1ddf-4d93-9f29-7d87830d47ba","SkillInfo"
"RNG_4_A3_Dispelling Shot","06051196-664e-4724-97e9-4f11b57f3757","SkillInfo"
"RNG_4_A4_Piercing Shot","ac13e801-6192-4208-86bf-b247b37601d4","SkillInfo"
"RNG_4_A5_Quick Draw","7b3baeae-8542-4f70-bd65-94340c890406","SkillInfo"
"RNG_4_P1_Take Cover","b3453a67-1836-4578-aebe-fd0b7dd4c1e2","SkillInfo"
"RNG_4_P2_Endless Quiver","2493d8ec-0837-4436-bc9a-f48ebb619fa6","SkillInfo"
"RNG_4_P4_Ranger's Gift II","bb27b619-9ede-4143-877a-7d5436526dfe","SkillInfo"
"RNG_5_A1_Slaying Shot","0cabdbe9-bb23-4dff-adea-e5e49c8252ad","SkillInfo"
"RNG_5_A3_Cupid Shot","64d689e6-1a9a-485c-8fa5-02dff422fa01","SkillInfo"
"RNG_5_A3_Impaling Shot","f92b6841-86a9-4f0f-858f-9be1bf273143","SkillInfo"
"RNG_5_A3_Summon Grizzly (Legacy)","4ce83329-4e68-4ef5-ac60-aeb372e25794","SkillInfo"
"RNG_5_A4_Branching Shot","5c78ba1d-0174-42eb-a2f2-b8b5cf4a8060","SkillInfo"
"RNG_5_P1_Mythic Reach","bec81cb3-64b7-4a7e-b460-1193f1e63a0c","SkillInfo"
"RNG_5_P2_Marked Prey","d1fa6eae-2970-4400-a93f-8461295973d5","SkillInfo"
"Rooted","a11e9c48-3abb-4ca2-91ad-f2f8d7137923","CharacterAttribute"
"Rune of Energy","ff356eb2-2261-4a5e-9f82-df75b72fdae2","SkillInfo"
"Rune of Refreshment","964163b0-8351-4004-a3a9-7fda444e0d43","SkillInfo"
"SavedActionPoints","861d51ff-7007-4d2f-ba70-5b12da676b91","CharacterVariableAttribute"
"SeeNoEvil","a9cd9138-4ce6-48a6-abb2-b2313e434000","CharacterAttribute"
"SetAllAttributesToHighest","470f54ab-3076-42d2-8d49-cc9f9e37c56e","CharacterAttribute"
"Shapeshift Vampire Bat","eac095f4-d0cb-4df1-b697-6a4adfb1f29e","SkillInfo"
"SHD_1_A1_Blind","0ed4a298-677b-4b0c-86d5-70228e8fff64","SkillInfo"
"SHD_1_A2_Tainted Touch","0545349b-cb52-4a5f-92f7-7e4fcd291229","SkillInfo"
"SHD_1_A4_Raise Skeletal Archer","c002a223-c6e8-4b73-82f8-7926f4e9a883","SkillInfo"
"SHD_1_P1_Call of the Grave","95912c7c-d6e9-4811-b884-b11644171b81","SkillInfo"
"SHD_1_P2_Necromancer I","6868aca0-18f6-4b66-a509-81977f40a52d","SkillInfo"
"SHD_2_A1_Poison Cloud","51c5c7ac-97f4-43b5-a811-6b98f7c17f89","SkillInfo"
"SHD_2_A2_Spectral Chains","d8cf9361-eaac-4ecd-8cf9-e2f4f55b469d","SkillInfo"
"SHD_2_A3_Haunt","7e0a68aa-f9bf-4e09-9f1c-26b0be272d6b","SkillInfo"
"SHD_2_P1_Thirst I","84c968c4-d3cb-418e-9f28-e19014bc6473","SkillInfo"
"SHD_2_P2_Dark Pact","d1318d21-a417-4d78-b0ab-ef9815cdb239","SkillInfo"
"SHD_2_P3_Vengeful Shadows","8812a8fd-f3ef-4557-819b-e2fd553cab52","SkillInfo"
"SHD_2_P4_Necromancer II","005bdc59-d102-40d9-87f3-5d6e508f719c","SkillInfo"
"SHD_3_A1_Soul Fracture","de92aa54-dfad-4edc-a1d5-00548a7da627","SkillInfo"
"SHD_3_A2_Consumption","7ee3a229-5375-4466-baa0-d9ee630756b9","SkillInfo"
"SHD_3_A3_Purge","bb060d0c-2f85-49af-9c74-a6131fd459e5","SkillInfo"
"SHD_3_A4_Raise Skeletal Warrior","e47c4b4a-bf36-465f-9f2f-3496da8adb02","SkillInfo"
"SHD_3_P1_Thirst II","5f619ae2-0b07-4456-9d6b-b1009bd3ce8e","SkillInfo"
"SHD_3_P2_Reaper's Toll","5b542276-1cc4-40a1-a2ea-8ff12ea2c9b4","SkillInfo"
"SHD_3_P3_Hunger","8f250087-a399-4709-ad42-83435bb3f7fa","SkillInfo"
"SHD_4_A1_Soul Link","455db553-430b-47c6-8f6f-a5576c034b0a","SkillInfo"
"SHD_4_A2_Exorcism","2d3162db-e96a-402b-9bd2-5083b6c9d753","SkillInfo"
"SHD_4_A4_Vampiric Aura","d6cddb50-656d-4e68-8833-f0213ed76fe3","SkillInfo"
"SHD_4_P1_Leech Intelligence","f6c12f10-f0c1-473f-877a-b36839ff77a6","SkillInfo"
"SHD_4_P2_Leech Might","63c2d3db-a0bb-41e1-98cd-c840f3bbb764","SkillInfo"
"SHD_4_P3_Leech Dexterity","b241ac3a-bc8b-4b21-8ccc-218d23e620ea","SkillInfo"
"SHD_5_A1_Soul Exchange","6a064097-7504-477f-8675-6adbba0860bc","SkillInfo"
"SHD_5_A2_Reaper's Scythe","78f453be-ea88-466e-bc8e-da45f4f491fc","SkillInfo"
"SHD_5_A4_Raise Skeletal Mage","98efcfca-62ba-45a6-a46b-085e6711df4a","SkillInfo"
"SHD_5_P1_Immortal Night","39380e38-ea1c-4916-8d0f-b8836076a6fd","SkillInfo"
"SHD_5_P2_Child of the Abyss","5404aae7-0e99-4ab4-9468-1ab5c2a379ae","SkillInfo"
"SHD_5_P3_Lich Lord","dba5dacc-f29a-4f8c-a39b-8e1024b8c003","SkillInfo"
"ShieldArmor","faf590c7-93d6-4b2f-b9d4-eae779a90e58","CharacterAttribute"
"ShieldArmorMod","2c045f63-342a-4650-81d2-1898fa071a2f","CharacterAttribute"
"ShieldMagicArmor","735ddbef-ded1-4d2a-b5a0-7d93aa27a23a","CharacterAttribute"
"ShieldMagicArmorMod","fcffa772-7ddb-4a5e-8846-35e7ca93769a","CharacterAttribute"
"ShieldMastery","826c900e-634f-4b87-8663-8a18a4e99b25","CharacterAttribute"
"ShieldOfLight","126348d5-9be8-42cd-b3c7-82a6fb67600d","CharacterAttribute"
"ShieldOfLightValue","291c9b4f-d729-45c2-a240-bad7ee38aedc","CharacterVariableAttribute"
"ShieldOfRetribution","e6c61679-98d9-44a7-926c-77bf74de5a94","CharacterAttribute"
"ShieldOfRetributionStartValue","2634f6e2-dd91-42ad-a46d-3b073b1b89c0","CharacterVariableAttribute"
"ShieldOfRetributionValue","66806305-e988-4013-a039-0585f6bbc4b9","CharacterVariableAttribute"
"ShieldOfTheRighteous","320ff41d-0915-47b6-bdb1-774dde34ce55","CharacterVariableAttribute"
"ShrineEffectBonus","9d659d4c-30db-476f-9b74-2849649a610a","CharacterAttribute"
"Silenced","cac4cd01-403c-48b3-847b-49b039cf002f","CharacterAttribute"
"SkillPoints","85ef5be7-28db-487e-bca9-7d32482c00d5","CharacterAttribute"
"SoftStep","c3b89e7a-5ad7-4587-90bb-ae3674c7ce60","CharacterAttribute"
"SoulLink","4ed68518-9a9a-4b02-bebf-5418d18b4f83","CharacterAttribute"
"SoulOfFire","c2c0ae91-4b2d-4921-bba4-6039294fada8","CharacterAttribute"
"Spectator","039c2573-6e1e-4210-9f79-57608c1fa4f9","CharacterAttribute"
"Spectral Mark","0b4dd25f-ecf0-4c3c-aa9d-2805b32b6ba0","SkillInfo"
"StartAPMod","69853c9e-f027-4a87-9061-5558aeeeceb2","CharacterAttribute"
"StartBattleFreeMovementPoints","81f0e155-6097-499d-a920-ab8fd19c354c","CharacterAttribute"
"StatusResistBeneficial","720caf77-8d75-40d8-9329-c5a3d8a032e0","CharacterAttribute"
"StatusResistHarmful","51931ce9-87e1-466b-b654-4d48bfff5d27","CharacterAttribute"
"StatusResistImpairment","86148910-87e4-457d-bfc6-dcca72db1571","CharacterAttribute"
"StrengthOfYmirDamageReduction","da90999b-bfdb-4e6a-ae2b-16ca45d74674","CharacterAttribute"
"Summon Ice Golem","b47ad88f-65bc-4ebd-8408-ef0244197389","SkillInfo"
"Summon Molten Golem","ad451f75-9722-4caf-b096-083cbdff63fb","SkillInfo"
"Summon Thunder Golem","d8698200-dfbe-43a8-8de5-1b3a0ca9e524","SkillInfo"
"Summon Wild Boar","9f01cfb9-b0f0-4754-9cb3-b7f06a2a9120","SkillInfo"
"SummonCritDamage","a5eb3812-b003-4058-bab5-ff85a42ef136","CharacterAttribute"
"SummonCritRating","c598a19b-5438-48ef-91f8-e7b76fddd7d6","CharacterAttribute"
"SummonDamageFromMight","31c7fd87-ce93-4951-9f8c-b180eab507fc","CharacterAttribute"
"SummonDamageMod","d4524abc-fd46-4844-bf57-b14d4eed4e3b","CharacterAttribute"
"SummonDodgeRating","d0923b0a-9885-415e-82e3-f734415e7f9a","CharacterAttribute"
"SummonHealthFlatFromInt","2fc1c4d9-b4a7-4d9a-bf81-5b89b4de4d37","CharacterAttribute"
"SummonHealthFromInt","c81959a8-f23b-4e01-9159-1ed90b150d8e","CharacterAttribute"
"SummonHealthMod","962cf60b-2d93-4388-b499-e4df27dbb5b3","CharacterAttribute"
"SummonLevelBonus","c563a087-8d78-4d48-87be-9842a4d3ce85","CharacterAttribute"
"SummonLimitBonus","e9734985-b4f1-404f-b763-eb573ef52dd6","CharacterAttribute"
"TakeCover","a3bd4259-8967-4179-bc79-afa05769f3c2","CharacterAttribute"
"Taunted","74578dd8-5da2-419f-972c-862ae9a665e4","CharacterAttribute"
"TauntedID","d97ba1ae-f17d-4b2e-9058-f436864dda61","CharacterAttribute"
"TeamIndexOverride","3abd5b9e-3808-4c01-bab4-8ed4f896c64d","CharacterAttribute"
"Test Skill - Summon From Status","7e42f790-a725-4368-b5af-2e1710475515","SkillInfo"
"THF_1_A1_Poison Weapon","f2f2e0f5-7d80-4c54-8df0-f7a021a39978","SkillInfo"
"THF_1_A3_Cripple","1d00df50-a197-462e-9595-040d6448815e","SkillInfo"
"THF_1_A4_Dagger Throw","e79eec19-5056-4556-80ba-264da9e47c4b","SkillInfo"
"THF_1_P1_Death Dealer I","7f9b4fbe-9799-40e1-a040-89f23a78d223","SkillInfo"
"THF_1_P2_Swiftness","40786dd5-f36e-4d22-bd4a-aaf6913f94d2","SkillInfo"
"THF_1_P3_Ambush I","0fb33435-02b7-411d-90c4-e073308bf0b5","SkillInfo"
"THF_1_P4_Fencer's Finesse I","ca8860d5-05f1-4e9b-af60-6d9ccbcf3668","SkillInfo"
"THF_2_A1_Evasion","59f77476-7898-4918-832a-fb53e6e767be","SkillInfo"
"THF_2_A2_Gouge","46e49ab7-ae0b-4a55-a31a-89f3ccaf3069","SkillInfo"
"THF_2_A3_Maim","62d2aaeb-d0f8-4562-8fc1-d9caa5576b4c","SkillInfo"
"THF_2_A4_Deadly Dagger","f117b232-1ceb-45ab-a95b-dbb2c60c6ee1","SkillInfo"
"THF_2_A5_Poisoned Dagger","81348308-838f-4ce5-a67c-d68c1426bfb1","SkillInfo"
"THF_2_P1_Death Dealer II","6fb73337-4712-4c98-afd3-5b9e6c47bb54","SkillInfo"
"THF_2_P2_Shroud","44ee443d-808b-4342-89aa-78f00b1ba5fb","SkillInfo"
"THF_2_P3_Ambush II","45cb6d85-689c-4415-97f6-12e7d9882e35","SkillInfo"
"THF_2_P4_Fencer's Finesse II","b86e6206-9318-41e4-9031-25032fe25acc","SkillInfo"
"THF_3_A1_Enduring Evasion","d9cf47d7-8fdf-48d2-99d7-19e48518c9e0","SkillInfo"
"THF_3_A2_Uncanny Evasion","fbfc4b3e-884a-4708-bd55-37d703726316","SkillInfo"
"THF_3_A3_Steal Status","4c624ea4-67c6-432b-9c06-f9b4726b45e8","SkillInfo"
"THF_3_A4_Garrote","50c2abc3-aeef-4277-b034-ec3c37a9e932","SkillInfo"
"THF_3_A5_Steal Action","59f3b228-8016-43fd-a9e2-e34f19339fe6","SkillInfo"
"THF_3_P1_Hidden Blade","680f1728-7582-4aff-89d0-e19b56a5f973","SkillInfo"
"THF_3_P2_En Garde","0119aa5f-3e0c-4730-bdd6-80b40b89e914","SkillInfo"
"THF_3_P3_Fight Dirty","3954ff4b-0a05-4c10-a5d8-e39650662535","SkillInfo"
"THF_3_P4_Fade","5222580b-488c-4458-b20c-d25eacc38489","SkillInfo"
"THF_4_A1_Smoke Bomb","bcf62817-74e0-4254-a90b-6a62bf991199","SkillInfo"
"THF_4_A2_Shadow Walk","3a241124-a6eb-4ced-a635-cb5d8792c8db","SkillInfo"
"THF_4_A4_Rupture","60320877-3c07-4f50-94e1-6bebb13a6f5c","SkillInfo"
"THF_4_P1_Master Assassin","995f8fce-5483-40ce-9b06-e04066e5a3ea","SkillInfo"
"THF_4_P2_Contaminated Wound","2577c321-48a4-47c3-8fc9-a6716523e670","SkillInfo"
"THF_4_P3_Calculated Risk","24555c5e-d863-48dc-ac71-28878e514777","SkillInfo"
"THF_5_A1_Deathblow","3ca348f8-eb92-49d1-911a-b8bf55f025e0","SkillInfo"
"THF_5_A2_Sleight of Hand","c3a9ab8e-b920-4bde-a541-3ca08161264a","SkillInfo"
"THF_5_P1_Soft Step","17db71c5-fd9a-45d2-827f-05b7e3f22f90","SkillInfo"
"THF_5_P2_Tricks of the Trade","1370efe2-5b3f-4d68-b696-82f6e70a7418","SkillInfo"
"TierSpellPower","8eac5db0-395f-4163-a5c9-76492eed404e","CharacterAttribute"
"Transcendence","82855001-25f5-4677-8127-6d2d63cd12f0","SkillInfo"
"Trophy Hunter","096b4032-a4f9-4e6e-92d9-3ac7ec8e9a33","SkillInfo"
"TroubleMind","cff695d1-8f32-4dbe-b6ea-f39cfb83ccd2","CharacterAttribute"
"TurnAPMod","0db7eff3-52b6-4dc4-bec9-0c812fdd7c72","CharacterVariableAttribute"
"TurnCastTrackerAll","ae8c7ae6-1397-4f02-995f-6de46c543805","CharacterVariableAttribute"
"TurnCastTrackerBasic","b06ec6a0-5b72-40b7-b09c-304cdee91edd","CharacterVariableAttribute"
"TurnCastTrackerChaos","72d3858e-0ad6-47ab-9eab-c6fd3b4141d5","CharacterVariableAttribute"
"TurnCastTrackerCold","4e3d9740-1969-441f-8037-34925383b4e6","CharacterVariableAttribute"
"TurnCastTrackerDefense","0ab65d3e-6f32-4a82-b01a-40a5cba57dff","CharacterVariableAttribute"
"TurnCastTrackerFire","ffcb72fb-692c-4f43-89a5-9fa21bae1639","CharacterVariableAttribute"
"TurnCastTrackerInnate","c8c0bed5-e848-4727-909f-1fa42347a458","CharacterVariableAttribute"
"TurnCastTrackerLight","0e47f0b6-d2e7-4908-a4a6-9f1cdf1dba34","CharacterVariableAttribute"
"TurnCastTrackerLightning","18bd8c1f-b42f-4fc4-87a7-77756ac9b892","CharacterVariableAttribute"
"TurnCastTrackerMonk","b26b4c11-06d2-43f3-9165-b6f86bb15a81","CharacterVariableAttribute"
"TurnCastTrackerNature","a2020c5d-9811-45c4-81bc-857d5911b603","CharacterVariableAttribute"
"TurnCastTrackerRanger","5eaef3dc-8c85-4470-9158-7c908af64b8f","CharacterVariableAttribute"
"TurnCastTrackerShadow","0881ac87-1b4b-41ba-9ef5-bacda92a15b9","CharacterVariableAttribute"
"TurnCastTrackerThief","bbde7ed4-161f-4701-b3b0-b59d7f8252d7","CharacterVariableAttribute"
"TurnCastTrackerWarrior","c1817506-1d57-42ef-8334-1ec6105e1e5c","CharacterVariableAttribute"
"TurnDamage","1877d02e-d911-4640-b5bd-2a739ad1cc04","CharacterVariableAttribute"
"TurnFreeMovementPoints","83764ac3-c045-4682-b18b-8a57694ce74b","CharacterAttribute"
"TurnsDamageFree","ae2633c5-0c20-46da-ae12-314fda1ebd2d","CharacterVariableAttribute"
"UntargetableByAll","d6174ef6-3040-48ac-a329-99da9cc02482","CharacterAttribute"
"UntargetableByAllies","b44639dc-9933-41a7-98ed-fe8169381581","CharacterAttribute"
"UntargetableByEnemies","eef16b26-7d63-445c-8d50-d543da8cdd21","CharacterAttribute"
"UntargetableBySelf","d04829a5-f1bf-47fe-b53f-37969c5f30fc","CharacterAttribute"
"Untouchable","8fa2f8e8-ec82-412c-b327-0a95347dfd6d","CharacterAttribute"
"UnyieldingContender","d124b814-1bb2-43b3-9184-2f5f56bfa460","CharacterAttribute"
"UnyieldingContenderID","00e9d648-b1ae-42ff-a489-2dd5d1bf18a0","CharacterAttribute"
"Vampire Lord","bfcd48d9-f532-4d91-9fa5-a7fecb6a2ee0","SkillInfo"
"Venom Bolt","f5ee9ad7-0ae5-4e57-83f6-b9ea7974e10a","SkillInfo"
"Vitality","6abff77d-d2e5-43e6-9923-9a636140b143","CharacterAttribute"
"VitalityBase","8df0518e-40fa-4e46-836a-a19b95968a18","CharacterAttribute"
"WAR_1_A1_Rage","79881504-d87f-4399-abc4-5f2869c1edda","SkillInfo"
"WAR_1_A2_Double Edge","91a3087b-b0c6-4766-80a6-668efaa2e844","SkillInfo"
"WAR_1_A3_Fracture","92a38634-4cbd-4d73-a673-99fd64d4d618","SkillInfo"
"WAR_1_A4_Bash","c3f229d9-174a-4988-ab36-67001bbecc28","SkillInfo"
"WAR_1_P1_Wanderer","76429216-af1f-4f49-b05d-a80567a7958f","SkillInfo"
"WAR_1_P2_Warmonger I","a151ffba-bc8a-4e8c-95c2-a209e2e3ac98","SkillInfo"
"WAR_1_P3_Guardian I","3c530dca-b065-4cf5-a20c-a407bf15665a","SkillInfo"
